id|symbol|interval|operation|target_margin|amount_invested|take_profit|stop_loss|purchase_price|sell_price|pnl|rsi|margin_operation|balance|strategy|operation_date|created_at
802|LINKUSDT|1h|SELL|1.5|100.0|13.2863501548767|12.1082501411438|13.0900001525879|13.3000001907349|1.60427838563919|72.5158996582031|0.0160427838563919|5687.79543335187|LONG|2023-11-07 03:00:00.000000|2023-11-07 07:18:19.082130
803|LINKUSDT|1h|BUY|1.5|100.0|13.5106648683548|12.3126748800278|13.3109998703003|0.0|0.0|66.6237869262695|0.0|5587.79543335187|LONG|2023-11-07 03:00:00.000000|2023-11-07 07:18:27.678255
804|ADAUSDT|1m|SELL|1.0|100.0|0.351152999103069|0.37243499904871|0.354699999094009|0.350899994373322|1.07132922858|35.9491882324219|0.0107132922858|5688.86676258045|SHORT|2023-11-07 04:23:00.000000|2023-11-07 07:24:05.790033
805|ADAUSDT|1m|BUY|1.0|100.0|0.347588997781277|0.368654997646809|0.351099997758865|0.0|0.0|34.5491485595703|0.0|5588.86676258045|SHORT|2023-11-07 04:23:00.000000|2023-11-07 07:24:16.074631
806|DOTUSDT|30m|BUY|1.5|100.0|4.89151007890701|5.33845008611679|4.96600008010864|0.0|0.0|55.0737571716309|0.0|5488.86676258045|SHORT|2023-11-07 04:30:00.000000|2023-11-07 08:00:02.516490
807|BCHUSDT|15m|SELL|1.0|100.0|246.945|232.275|244.5|247.0|1.02249486371875|72.6103286743164|0.0102249486371875|5589.88925744417|LONG|2023-11-07 05:15:00.000000|2023-11-07 08:36:39.729851
808|BCHUSDT|15m|BUY|1.0|100.0|244.62900604248|259.455006408691|247.100006103516|0.0|0.0|77.9569854736328|0.0|5489.88925744417|SHORT|2023-11-07 05:15:00.000000|2023-11-07 08:36:47.038246
809|MATICUSDT|1m|SELL|1.0|100.0|0.72428398668766|0.768179985880852|0.731599986553192|0.723900020122528|1.05248317122459|25.9686965942383|0.0105248317122459|5590.94174061539|SHORT|2023-11-07 06:04:00.000000|2023-11-07 09:05:11.069371
810|MATICUSDT|1m|BUY|1.0|100.0|0.716661019921303|0.760095021128654|0.723900020122528|0.0|0.0|36.5343284606934|0.0|5490.94174061539|SHORT|2023-11-07 06:04:00.000000|2023-11-07 09:05:20.201468
811|MATICUSDT|1h|SELL|1.5|100.0|0.723581007421017|0.789695008099079|0.734600007534027|0.723299980163574|1.53825581073761|66.4288024902344|0.0153825581073761|5592.47999642613|SHORT|2023-11-07 05:00:00.000000|2023-11-07 09:05:55.485468
812|ADAUSDT|1h|SELL|1.5|100.0|0.349379499107599|0.38130249902606|0.354699999094009|0.349000006914139|1.60698965191841|51.734058380127|0.0160698965191841|5694.08698607805|SHORT|2023-11-07 05:00:00.000000|2023-11-07 09:33:24.451302
813|ADAUSDT|1m|SELL|1.0|100.0|0.347588997781277|0.368654997646809|0.351099997758865|0.347400009632111|1.05382744222879|34.5491485595703|0.0105382744222879|5795.14081352028|SHORT|2023-11-07 06:33:00.000000|2023-11-07 09:34:54.597152
814|ADAUSDT|30m|SELL|1.0|100.0|0.369659996628761|0.347699996829033|0.36599999666214|0.347400009632111|-5.08196353912354|64.3501358032227|-0.0508196353912354|5890.05884998115|LONG|2023-11-07 06:00:00.000000|2023-11-07 09:34:55.796028
815|ADAUSDT|30m|BUY|1.0|100.0|0.344222999811172|0.365084999799728|0.347699999809265|0.0|0.0|34.077278137207|0.0|5790.05884998115|SHORT|2023-11-07 06:00:00.000000|2023-11-07 09:35:11.877197
816|ADAUSDT|1m|BUY|1.0|100.0|0.344222999811172|0.365084999799728|0.347699999809265|0.0|0.0|27.6815338134766|0.0|5690.05884998115|SHORT|2023-11-07 06:34:00.000000|2023-11-07 09:35:12.072082
817|DOTUSDT|30m|SELL|1.5|100.0|4.89151007890701|5.33845008611679|4.96600008010864|4.89099979400635|1.51027552783489|55.0737571716309|0.0151027552783489|5791.56912550899|SHORT|2023-11-07 06:00:00.000000|2023-11-07 09:36:34.514997
818|DOTUSDT|30m|BUY|1.5|100.0|4.81862019538879|5.25890021324158|4.89200019836426|0.0|0.0|43.9635047912598|0.0|5691.56912550899|SHORT|2023-11-07 06:00:00.000000|2023-11-07 09:36:41.735156
819|MATICUSDT|1m|SELL|1.0|100.0|0.716661019921303|0.760095021128654|0.723900020122528|0.716600000858307|1.00842919200659|36.5343284606934|0.0100842919200659|5792.577554701|SHORT|2023-11-07 06:36:00.000000|2023-11-07 09:37:17.602201
820|MATICUSDT|1m|BUY|1.0|100.0|0.709929023981094|0.752955025434494|0.717100024223328|0.0|0.0|31.5060958862305|0.0|5692.577554701|SHORT|2023-11-07 06:36:00.000000|2023-11-07 09:37:24.882308
821|UNIUSDT|30m|SELL|1.5|100.0|4.93780501127243|5.3889750123024|5.01300001144409|4.93699979782104|1.51606248691678|72.2090911865234|0.0151606248691678|5794.09361718791|SHORT|2023-11-07 06:00:00.000000|2023-11-07 09:37:41.541937
822|UNIUSDT|30m|BUY|1.5|100.0|4.86590005636215|5.31050006151199|4.94000005722046|0.0|0.0|38.4285202026367|0.0|5694.09361718791|SHORT|2023-11-07 06:00:00.000000|2023-11-07 09:37:48.778897
823|DOGEUSDT|1m|SELL|1.0|100.0|0.0733689013123512|0.0778155013918877|0.0741100013256073|0.0733200013637543|1.06598297134042|24.9262313842773|0.0106598297134042|5795.15960015925|SHORT|2023-11-07 06:39:00.000000|2023-11-07 09:40:36.669519
824|AVAXUSDT|15m|SELL|1.0|100.0|12.691799697876|13.4609996795654|12.8199996948242|12.6700000762939|1.17004383355379|37.5263404846191|0.0117004383355379|5896.32964399281|SHORT|2023-11-07 06:15:00.000000|2023-11-07 09:40:38.822385
825|DOGEUSDT|1m|BUY|1.0|100.0|0.0727748986333609|0.0771854985505342|0.0735099986195564|0.0|0.0|26.1350936889648|0.0|5796.32964399281|SHORT|2023-11-07 06:40:00.000000|2023-11-07 09:41:06.937196
826|AVAXUSDT|15m|BUY|1.0|100.0|12.632400226593|13.3980002403259|12.7600002288818|0.0|0.0|35.6616058349609|0.0|5696.32964399281|SHORT|2023-11-07 06:45:00.000000|2023-11-07 10:00:05.115512
827|MATICUSDT|1h|BUY|1.5|100.0|0.703093012869358|0.767335014045239|0.713800013065338|0.0|0.0|46.5236167907715|0.0|5596.32964399281|SHORT|2023-11-07 06:00:00.000000|2023-11-07 10:00:05.292781
828|LINKUSDT|15m|SELL|1.0|100.0|12.7125896072388|13.4830495834351|12.8409996032715|12.710000038147|1.02016637101769|50.3223304748535|0.0102016637101769|5697.34981036382|SHORT|2023-11-07 06:45:00.000000|2023-11-07 10:01:13.097185
829|LINKUSDT|15m|BUY|1.0|100.0|12.5947801208496|13.3581001281738|12.7220001220703|0.0|0.0|36.690372467041|0.0|5597.34981036382|SHORT|2023-11-07 06:45:00.000000|2023-11-07 10:01:20.295689
830|UNIUSDT|1m|SELL|1.0|100.0|5.19745990753174|4.8886999130249|5.14599990844727|4.88800001144409|-5.01360073685646|69.2738037109375|-0.0501360073685646|5692.33620962697|LONG|2023-11-07 07:05:00.000000|2023-11-07 10:06:14.052131
831|UNIUSDT|1m|BUY|1.0|100.0|4.93688001155853|4.64360001087189|4.88800001144409|0.0|0.0|30.0569229125977|0.0|5592.33620962697|LONG|2023-11-07 07:05:00.000000|2023-11-07 10:06:21.476650
832|ATOMUSDT|1m|SELL|1.0|100.0|8.34173964500427|8.84729962348938|8.42599964141846|8.33800029754639|1.04437870904803|21.8304824829102|0.0104437870904803|5693.38058833602|SHORT|2023-11-07 07:10:00.000000|2023-11-07 10:11:08.011562
833|ATOMUSDT|1m|BUY|1.0|100.0|8.25065963745117|8.75069961547852|8.33399963378906|0.0|0.0|29.3936538696289|0.0|5593.38058833602|SHORT|2023-11-07 07:10:00.000000|2023-11-07 10:11:15.329038
834|ADAUSDT|30m|SELL|1.0|100.0|0.344222999811172|0.365084999799728|0.347699999809265|0.344199985265732|1.00661907345057|34.077278137207|0.0100661907345057|5694.38720740947|SHORT|2023-11-07 06:30:00.000000|2023-11-07 10:11:30.600015
835|ADAUSDT|30m|BUY|1.0|100.0|0.348449998795986|0.327749998867512|0.344999998807907|0.0|0.0|30.6247711181641|0.0|5594.38720740947|LONG|2023-11-07 06:30:00.000000|2023-11-07 10:11:37.991345
836|XMRUSDT|1m|SELL|1.0|100.0|164.14200302124|174.090003204346|165.800003051758|164.100006103516|1.02532990276814|67.6744537353516|0.0102532990276814|5695.41253731223|SHORT|2023-11-07 07:19:00.000000|2023-11-07 10:20:28.630280
837|XMRUSDT|1m|BUY|1.0|100.0|163.15200302124|173.040003204346|164.800003051758|0.0|0.0|50.415843963623|0.0|5595.41253731223|SHORT|2023-11-07 07:33:00.000000|2023-11-07 10:34:05.929327
838|MATICUSDT|1m|SELL|1.0|100.0|0.709929023981094|0.752955025434494|0.717100024223328|0.709800004959106|1.01799173280597|31.5060958862305|0.0101799173280597|5696.43052904504|SHORT|2023-11-07 07:46:00.000000|2023-11-07 10:47:58.549230
839|ADAUSDT|1m|SELL|1.0|100.0|0.344222999811172|0.365084999799728|0.347699999809265|0.34400001168251|1.0641323402524|27.6815338134766|0.010641323402524|5797.49466138529|SHORT|2023-11-07 07:47:00.000000|2023-11-07 10:48:15.298587
840|ADAUSDT|1m|BUY|1.0|100.0|0.340757985413075|0.361409984529018|0.344199985265732|0.0|0.0|22.1074142456055|0.0|5697.49466138529|SHORT|2023-11-07 07:47:00.000000|2023-11-07 10:48:22.632489
841|AVAXUSDT|1h|SELL|1.5|100.0|12.6474001502991|13.803000164032|12.8400001525879|12.6300001144409|1.63551438599825|52.2415237426758|0.0163551438599825|5799.13017577129|SHORT|2023-11-07 06:00:00.000000|2023-11-07 10:53:06.391208
842|AVAXUSDT|15m|SELL|1.0|100.0|12.632400226593|13.3980002403259|12.7600002288818|12.6300001144409|1.01880962029099|35.6616058349609|0.0101880962029099|5900.14898539158|SHORT|2023-11-07 07:30:00.000000|2023-11-07 10:53:07.418413
843|BCHUSDT|15m|SELL|1.0|100.0|244.62900604248|259.455006408691|247.100006103516|244.5|1.05220805853605|77.9569854736328|0.0105220805853605|6001.20119345012|SHORT|2023-11-07 07:30:00.000000|2023-11-07 10:53:12.600880
844|AVAXUSDT|1h|BUY|1.5|100.0|12.4504003381729|13.588000369072|12.6400003433228|0.0|0.0|41.6115455627441|0.0|5901.20119345012|SHORT|2023-11-07 06:00:00.000000|2023-11-07 10:53:13.581249
845|AVAXUSDT|15m|BUY|1.0|100.0|12.5136003398895|13.2720003604889|12.6400003433228|0.0|0.0|27.9535903930664|0.0|5801.20119345012|SHORT|2023-11-07 07:30:00.000000|2023-11-07 10:53:14.741413
846|BCHUSDT|15m|BUY|1.0|100.0|242.055|256.725|244.5|0.0|0.0|50.1273727416992|0.0|5701.20119345012|SHORT|2023-11-07 07:30:00.000000|2023-11-07 10:53:19.946990
847|ATOMUSDT|15m|SELL|1.0|100.0|8.82841017723083|8.30395016670227|8.74100017547607|8.30200004577637|-5.02231009304523|69.921501159668|-0.0502231009304523|5796.17888335707|LONG|2023-11-07 07:30:00.000000|2023-11-07 10:58:43.789223
848|ATOMUSDT|15m|BUY|1.0|100.0|8.22095990180969|8.71919989585876|8.30399990081787|0.0|0.0|25.4054183959961|0.0|5696.17888335707|SHORT|2023-11-07 07:30:00.000000|2023-11-07 10:58:51.037392
849|ADAUSDT|1h|BUY|1.5|100.0|0.339036985486746|0.370014984160662|0.344199985265732|0.0|0.0|38.4543762207031|0.0|5596.17888335707|SHORT|2023-11-07 07:00:00.000000|2023-11-07 11:00:03.961233
850|MATICUSDT|1m|BUY|1.0|100.0|0.701613001227379|0.744135001301765|0.708700001239777|0.0|0.0|39.5890121459961|0.0|5496.17888335707|SHORT|2023-11-07 08:00:00.000000|2023-11-07 11:01:04.127448
851|LTCUSDT|30m|BUY|1.5|100.0|73.8514021682739|67.3030019760132|72.7600021362305|0.0|0.0|42.9913215637207|0.0|5396.17888335707|LONG|2023-11-07 08:30:00.000000|2023-11-07 12:00:03.748114
852|UNIUSDT|30m|SELL|1.5|100.0|4.86590005636215|5.31050006151199|4.94000005722046|4.86399984359741|1.53846582397819|38.4285202026367|0.0153846582397819|5497.71734918105|SHORT|2023-11-07 08:30:00.000000|2023-11-07 12:11:25.586403
853|UNIUSDT|30m|BUY|1.5|100.0|4.78906998872757|5.2266499876976|4.86199998855591|0.0|0.0|32.9001846313477|0.0|5397.71734918105|SHORT|2023-11-07 08:30:00.000000|2023-11-07 12:11:32.912265
854|LTCUSDT|15m|BUY|1.0|100.0|73.6391036987305|69.2645034790039|72.9100036621094|0.0|0.0|47.3476715087891|0.0|5297.71734918105|LONG|2023-11-07 09:45:00.000000|2023-11-07 13:00:04.453460
855|UNIUSDT|1m|SELL|1.0|100.0|4.93688001155853|4.64360001087189|4.88800001144409|4.93699979782104|1.0024506598711|30.0569229125977|0.010024506598711|5398.71979984092|LONG|2023-11-07 09:59:00.000000|2023-11-07 13:00:35.335160
856|UNIUSDT|1m|BUY|1.0|100.0|4.98334001541138|4.68730001449585|4.93400001525879|0.0|0.0|67.09619140625|0.0|5298.71979984092|LONG|2023-11-07 09:59:00.000000|2023-11-07 13:00:42.709709
857|BCHUSDT|15m|SELL|1.0|100.0|242.055|256.725|244.5|242.0|1.02249486371875|50.1273727416992|0.0102249486371875|5399.74229470464|SHORT|2023-11-07 10:15:00.000000|2023-11-07 13:39:04.506884
858|DOGEUSDT|1m|SELL|1.0|100.0|0.0727748986333609|0.0771854985505342|0.0735099986195564|0.0727500021457672|1.03386817499995|26.1350936889648|0.0103386817499995|5500.77616287964|SHORT|2023-11-07 10:38:00.000000|2023-11-07 13:39:10.152743
859|BCHUSDT|15m|BUY|1.0|100.0|239.67900604248|254.205006408691|242.100006103516|0.0|0.0|39.321159362793|0.0|5400.77616287964|SHORT|2023-11-07 10:15:00.000000|2023-11-07 13:39:11.816918
860|DOGEUSDT|1m|BUY|1.0|100.0|0.0719730012863874|0.0763350013643503|0.0727000012993813|0.0|0.0|23.0729522705078|0.0|5300.77616287964|SHORT|2023-11-07 10:38:00.000000|2023-11-07 13:39:17.480778
861|AVAXUSDT|1m|SELL|1.0|100.0|12.5928002643585|13.3560002803803|12.7200002670288|12.5900001525879|1.02201346307993|18.7765579223633|0.0102201346307993|5401.79817634272|SHORT|2023-11-07 10:42:00.000000|2023-11-07 13:43:12.126356
862|AVAXUSDT|1m|BUY|1.0|100.0|12.464100151062|13.2195001602173|12.5900001525879|0.0|0.0|27.4369354248047|0.0|5301.79817634272|SHORT|2023-11-07 10:42:00.000000|2023-11-07 13:43:20.076591
863|BNBUSDT|1m|SELL|1.0|100.0|245.71799697876|260.609996795654|248.199996948242|245.600006103516|1.04753859341145|41.9190864562988|0.0104753859341145|5402.84571493613|SHORT|2023-11-07 10:42:00.000000|2023-11-07 13:43:20.490785
864|BNBUSDT|1m|BUY|1.0|100.0|243.24299697876|257.984996795654|245.699996948242|0.0|0.0|24.3276977539062|0.0|5302.84571493613|SHORT|2023-11-07 10:42:00.000000|2023-11-07 13:43:27.774813
865|DOTUSDT|30m|SELL|1.5|100.0|4.81862019538879|5.25890021324158|4.89200019836426|4.81799983978271|1.51268104091287|43.9635047912598|0.0151268104091287|5404.35839597704|SHORT|2023-11-07 11:30:00.000000|2023-11-07 15:18:48.032254
866|DOTUSDT|30m|BUY|1.5|100.0|4.74474491357803|5.17827490568161|4.81699991226196|0.0|0.0|35.5745849609375|0.0|5304.35839597704|SHORT|2023-11-07 11:30:00.000000|2023-11-07 15:18:55.283044
867|XLMUSDT|15m|SELL|1.0|100.0|0.132714004069567|0.12483000382781|0.131400004029274|0.124799996614456|-5.02283647656441|45.9430885314941|-0.0502283647656441|5399.33555950048|LONG|2023-11-07 12:00:00.000000|2023-11-07 15:21:09.122168
868|XLMUSDT|15m|BUY|1.0|100.0|0.123650998324156|0.131144998222589|0.124899998307228|0.0|0.0|28.2644577026367|0.0|5299.33555950048|SHORT|2023-11-07 12:00:00.000000|2023-11-07 15:21:16.380194
869|AVAXUSDT|15m|SELL|1.0|100.0|12.5136003398895|13.2720003604889|12.6400003433228|12.5100002288818|1.02848187088966|27.9535903930664|0.0102848187088966|5400.36404137137|SHORT|2023-11-07 12:00:00.000000|2023-11-07 15:21:49.842418
870|DOTUSDT|15m|SELL|1.0|100.0|4.79654979228973|5.08724977970123|4.84499979019165|4.7960000038147|1.0113475844264|67.8253479003906|0.010113475844264|5501.3753889558|SHORT|2023-11-07 12:00:00.000000|2023-11-07 15:21:53.009142
871|AVAXUSDT|15m|BUY|1.0|100.0|12.6452004623413|11.8940004348755|12.5200004577637|0.0|0.0|32.0320510864258|0.0|5401.3753889558|LONG|2023-11-07 12:15:00.000000|2023-11-07 15:30:02.431306
872|XMRUSDT|15m|SELL|1.0|100.0|163.54799697876|173.459996795654|165.199996948242|163.5|1.02905388921499|42.2705383300781|0.0102905388921499|5502.40444284501|SHORT|2023-11-07 12:15:00.000000|2023-11-07 15:30:07.424784
873|ATOMUSDT|1m|SELL|1.0|100.0|8.25065963745117|8.75069961547852|8.33399963378906|8.24699974060059|1.0439152829349|29.3936538696289|0.010439152829349|5603.44835812795|SHORT|2023-11-07 12:30:00.000000|2023-11-07 15:31:10.166517
874|ATOMUSDT|1m|BUY|1.0|100.0|8.16254988670349|8.65724987983704|8.24499988555908|0.0|0.0|31.3831024169922|0.0|5503.44835812795|SHORT|2023-11-07 12:30:00.000000|2023-11-07 15:31:17.620901
875|ADAUSDT|1m|SELL|1.0|100.0|0.340757985413075|0.361409984529018|0.344199985265732|0.340700000524521|1.01684629917145|22.1074142456055|0.0101684629917145|5604.46520442712|SHORT|2023-11-07 12:30:00.000000|2023-11-07 15:31:34.433036
876|ADAUSDT|1m|BUY|1.0|100.0|0.336896993815899|0.357314993441105|0.340299993753433|0.0|0.0|22.2243423461914|0.0|5504.46520442712|SHORT|2023-11-07 12:30:00.000000|2023-11-07 15:31:43.356860
877|AVAXUSDT|1m|SELL|1.0|100.0|12.464100151062|13.2195001602173|12.5900001525879|12.460000038147|1.03256646543741|27.4369354248047|0.0103256646543741|5605.49777089256|SHORT|2023-11-07 12:30:00.000000|2023-11-07 15:31:44.891160
878|MATICUSDT|1h|SELL|1.5|100.0|0.703093012869358|0.767335014045239|0.713800013065338|0.702899992465973|1.52704128995538|46.5236167907715|0.0152704128995538|5707.02481218251|SHORT|2023-11-07 11:00:00.000000|2023-11-07 15:31:49.297053
879|AVAXUSDT|1m|BUY|1.0|100.0|12.3453002643585|13.0935002803802|12.4700002670288|0.0|0.0|29.8098678588867|0.0|5607.02481218251|SHORT|2023-11-07 12:30:00.000000|2023-11-07 15:31:52.215932
880|DOTUSDT|1m|SELL|1.0|100.0|4.78367978096008|5.07359976768494|4.83199977874756|4.78200006484985|1.03476233780384|27.7953262329102|0.0103476233780384|5708.05957452031|SHORT|2023-11-07 12:31:00.000000|2023-11-07 15:32:03.190780
881|LTCUSDT|1m|SELL|1.0|100.0|71.8640963745117|76.2194961547852|72.5899963378906|71.8399963378906|1.03320023044944|20.6762542724609|0.0103320023044944|5809.09277475076|SHORT|2023-11-07 12:31:00.000000|2023-11-07 15:32:04.977106
882|XMRUSDT|1m|SELL|1.0|100.0|163.15200302124|173.040003204346|164.800003051758|163.100006103516|1.0315515100956|50.415843963623|0.010315515100956|5910.12432626086|SHORT|2023-11-07 12:31:00.000000|2023-11-07 15:32:05.005608
883|DOGEUSDT|1m|SELL|1.0|100.0|0.0719730012863874|0.0763350013643503|0.0727000012993813|0.0719700008630753|1.00412713363767|23.0729522705078|0.0100412713363767|6011.1284533945|SHORT|2023-11-07 12:31:00.000000|2023-11-07 15:32:05.458335
884|DOTUSDT|1m|BUY|1.0|100.0|4.72725009441376|5.0137501001358|4.77500009536743|0.0|0.0|23.4467468261719|0.0|5911.1284533945|SHORT|2023-11-07 12:31:00.000000|2023-11-07 15:32:10.470086
885|DOGEUSDT|1m|BUY|1.0|100.0|0.0712899029999971|0.0756105031818152|0.0720100030303001|0.0|0.0|22.312370300293|0.0|5811.1284533945|SHORT|2023-11-07 12:31:00.000000|2023-11-07 15:32:13.004917
886|BCHUSDT|15m|SELL|1.0|100.0|239.67900604248|254.205006408691|242.100006103516|239.600006103516|1.03263109922409|39.321159362793|0.0103263109922409|5912.16108449372|SHORT|2023-11-07 12:15:00.000000|2023-11-07 15:32:13.156145
887|BCHUSDT|15m|BUY|1.0|100.0|237.00599395752|251.369993591309|239.399993896484|0.0|0.0|33.5093460083008|0.0|5812.16108449372|SHORT|2023-11-07 12:15:00.000000|2023-11-07 15:32:20.334359
888|AVAXUSDT|1h|SELL|1.5|100.0|12.4504003381729|13.588000369072|12.6400003433228|12.4499998092651|1.50316869840026|41.6115455627441|0.0150316869840026|5913.66425319212|SHORT|2023-11-07 11:00:00.000000|2023-11-07 15:32:24.506975
889|UNIUSDT|1h|SELL|1.5|100.0|4.83437999248505|5.2760999917984|4.90799999237061|4.82800006866455|1.62999033927917|65.8030700683594|0.0162999033927917|6015.2942435314|SHORT|2023-11-07 11:00:00.000000|2023-11-07 15:32:25.802540
890|MATICUSDT|1m|SELL|1.0|100.0|0.701613001227379|0.744135001301765|0.708700001239777|0.701200008392334|1.0582746937871|39.5890121459961|0.010582746937871|6116.35251822519|SHORT|2023-11-07 12:31:00.000000|2023-11-07 15:32:28.909261
891|AVAXUSDT|1h|BUY|1.5|100.0|12.2435503005981|13.362250328064|12.4300003051758|0.0|0.0|34.7976760864258|0.0|6016.35251822519|SHORT|2023-11-07 11:00:00.000000|2023-11-07 15:32:31.744507
892|ADAUSDT|1h|SELL|1.5|100.0|0.339036985486746|0.370014984160662|0.344199985265732|0.338600009679794|1.62695404142141|38.4543762207031|0.0162695404142141|6117.97947226661|SHORT|2023-11-07 11:00:00.000000|2023-11-07 15:32:33.234989
893|MATICUSDT|1m|BUY|1.0|100.0|0.693198021054268|0.735210022330284|0.700200021266937|0.0|0.0|22.6637496948242|0.0|6017.97947226661|SHORT|2023-11-07 12:31:00.000000|2023-11-07 15:32:36.209941
894|XRPUSDT|1h|SELL|1.5|100.0|0.669602974355221|0.730784972012043|0.679799973964691|0.66839998960495|1.67696159332991|41.848705291748|0.0167696159332991|6119.65643385994|SHORT|2023-11-07 11:00:00.000000|2023-11-07 15:32:37.304416
895|XRPUSDT|1h|BUY|1.5|100.0|0.660540997087955|0.72089499682188|0.67059999704361|0.0|0.0|38.089786529541|0.0|6019.65643385994|SHORT|2023-11-07 11:00:00.000000|2023-11-07 15:32:44.650409
896|LTCUSDT|1m|BUY|1.0|100.0|71.1611972808838|75.4739971160889|71.879997253418|0.0|0.0|26.9765701293945|0.0|5919.65643385994|SHORT|2023-11-07 12:32:00.000000|2023-11-07 15:33:02.227714
897|LINKUSDT|15m|SELL|1.0|100.0|12.5947801208496|13.3581001281738|12.7220001220703|12.5710000991821|1.18692042306066|36.690372467041|0.0118692042306066|6020.843354283|SHORT|2023-11-07 12:15:00.000000|2023-11-07 15:35:55.581095
898|LINKUSDT|1m|SELL|1.0|100.0|12.6086400604248|13.3728000640869|12.7360000610352|12.5659999847412|1.3347995467484|29.9575881958008|0.013347995467484|6122.17815382975|SHORT|2023-11-07 12:34:00.000000|2023-11-07 15:35:56.603130
899|AVAXUSDT|1m|SELL|1.0|100.0|12.3453002643585|13.0935002803802|12.4700002670288|12.3400001525879|1.0425029322505|29.8098678588867|0.010425029322505|6223.220656762|SHORT|2023-11-07 12:34:00.000000|2023-11-07 15:36:00.590306
900|LINKUSDT|15m|BUY|1.0|100.0|12.4304397583008|13.1837997436523|12.5559997558594|0.0|0.0|32.3449401855469|0.0|6123.220656762|SHORT|2023-11-07 12:15:00.000000|2023-11-07 15:36:03.359130
901|LINKUSDT|1m|BUY|1.0|100.0|12.4324196147919|13.1858995914459|12.5579996109009|0.0|0.0|20.3005065917969|0.0|6023.220656762|SHORT|2023-11-07 12:35:00.000000|2023-11-07 15:36:03.885537
902|AVAXUSDT|1m|BUY|1.0|100.0|12.2363996601105|12.9779996395111|12.3599996566772|0.0|0.0|23.2082595825195|0.0|5923.220656762|SHORT|2023-11-07 12:35:00.000000|2023-11-07 15:36:07.892474
903|TRXUSDT|1m|SELL|1.0|100.0|0.0961488018929958|0.101976002007723|0.097120001912117|0.0960799977183342|1.07084449475598|37.4083366394043|0.0107084449475598|6024.29150125675|SHORT|2023-11-07 12:35:00.000000|2023-11-07 15:36:25.386277
904|XLMUSDT|15m|SELL|1.0|100.0|0.123650998324156|0.131144998222589|0.124899998307228|0.123599998652935|1.04083241894841|28.2644577026367|0.0104083241894841|6125.3323336757|SHORT|2023-11-07 12:15:00.000000|2023-11-07 15:43:30.509228
905|XLMUSDT|15m|BUY|1.0|100.0|0.122363998666406|0.129779998585582|0.123599998652935|0.0|0.0|21.6639175415039|0.0|6025.3323336757|SHORT|2023-11-07 12:15:00.000000|2023-11-07 15:43:38.460749
906|BNBUSDT|1m|SELL|1.0|100.0|243.24299697876|257.984996795654|245.699996948242|243.199996948242|1.0175010189414|24.3276977539062|0.010175010189414|6126.34983469464|SHORT|2023-11-07 12:42:00.000000|2023-11-07 15:43:52.063202
907|BNBUSDT|1m|BUY|1.0|100.0|240.76799697876|255.359996795654|243.199996948242|0.0|0.0|27.2511444091797|0.0|6026.34983469464|SHORT|2023-11-07 12:42:00.000000|2023-11-07 15:43:59.426068
908|XMRUSDT|1m|BUY|1.0|100.0|161.96400604248|171.780006408691|163.600006103516|0.0|0.0|56.3697547912598|0.0|5926.34983469464|SHORT|2023-11-07 12:47:00.000000|2023-11-07 15:48:03.025158
909|ADAUSDT|1h|BUY|1.5|100.0|0.335195493847132|0.365822493284941|0.340299993753433|0.0|0.0|35.8274688720703|0.0|5826.34983469464|SHORT|2023-11-07 12:00:00.000000|2023-11-07 16:00:03.227646
910|XMRUSDT|15m|BUY|1.0|100.0|161.37|171.15|163.0|0.0|0.0|35.6334381103516|0.0|5726.34983469464|SHORT|2023-11-07 13:30:00.000000|2023-11-07 16:45:01.623292
911|ADAUSDT|1m|SELL|1.0|100.0|0.336896993815899|0.357314993441105|0.340299993753433|0.336600005626678|1.08727244660258|22.2243423461914|0.0108727244660258|5827.43710714125|SHORT|2023-11-07 13:50:00.000000|2023-11-07 16:51:51.652839
912|ADAUSDT|1m|BUY|1.0|100.0|0.33293698579073|0.353114984929562|0.336299985647202|0.0|0.0|23.3204574584961|0.0|5727.43710714125|SHORT|2023-11-07 13:50:00.000000|2023-11-07 16:51:58.956965
913|XRPUSDT|1m|SELL|1.0|100.0|0.661616973280907|0.701714971661568|0.668299973011017|0.661499977111816|1.01750651374459|8.48484802246094|0.0101750651374459|5828.45461365499|SHORT|2023-11-07 13:58:00.000000|2023-11-07 16:59:11.101141
914|XRPUSDT|1m|BUY|1.0|100.0|0.65518202662468|0.694890028238296|0.661800026893616|0.0|0.0|23.4277038574219|0.0|5728.45461365499|SHORT|2023-11-07 13:58:00.000000|2023-11-07 16:59:18.470903
915|ATOMUSDT|1h|SELL|1.5|100.0|8.21490015029907|8.96550016403198|8.34000015258789|8.21399974822998|1.51079623028636|63.1371154785156|0.0151079623028636|5829.96540988528|SHORT|2023-11-07 12:00:00.000000|2023-11-07 16:59:32.098162
916|ATOMUSDT|15m|SELL|1.0|100.0|8.22095990180969|8.71919989585876|8.30399990081787|8.21399974822998|1.08381686732173|25.4054183959961|0.0108381686732173|5931.0492267526|SHORT|2023-11-07 13:30:00.000000|2023-11-07 16:59:32.375635
917|ATOMUSDT|1h|BUY|1.5|100.0|8.09078975200653|8.83004972934723|8.21399974822998|0.0|0.0|34.0375442504883|0.0|5831.0492267526|SHORT|2023-11-07 12:00:00.000000|2023-11-07 16:59:39.796100
